Local time,Ask,Bid,AskVolume,BidVolume
12.04.2018 15:30:10.839 GMT-0400,174.90200000000002,174.868,110,18400.0004
12.04.2018 15:30:11.106 GMT-0400,174.893,174.86700000000002,100,18400.0004
12.04.2018 15:30:11.553 GMT-0400,174.89200000000002,174.857,100,9999.9998
12.04.2018 15:30:11.741 GMT-0400,174.89200000000002,174.868,110,18400.0004
12.04.2018 15:30:12.359 GMT-0400,174.89200000000002,174.878,100,150
12.04.2018 15:30:12.947 GMT-0400,174.893,174.877,110,150
12.04.2018 15:30:13.480 GMT-0400,174.89200000000002,174.878,110,370
12.04.2018 15:30:15.091 GMT-0400,174.893,174.877,110,370
12.04.2018 15:30:15.359 GMT-0400,174.922,174.888,110,750
12.04.2018 15:30:15.642 GMT-0400,174.922,174.898,110,75
12.04.2018 15:30:16.400 GMT-0400,174.923,174.89700000000002,110,1120
12.04.2018 15:30:16.500 GMT-0400,174.933,174.89700000000002,10900.0001,820
12.04.2018 15:30:16.601 GMT-0400,174.933,174.907,10900.0001,75
12.04.2018 15:30:16.758 GMT-0400,174.933,174.89700000000002,10800.0003,900
12.04.2018 15:30:17.225 GMT-0400,174.93200000000002,174.891,110,9999.9998
12.04.2018 15:30:17.985 GMT-0400,174.933,174.907,110,150
12.04.2018 15:30:18.890 GMT-0400,174.93200000000002,174.908,110,150
12.04.2018 15:30:19.950 GMT-0400,174.933,174.907,110,140
12.04.2018 15:30:20.372 GMT-0400,174.933,174.917,110,75
12.04.2018 15:30:21.606 GMT-0400,174.93200000000002,174.918,110,76
12.04.2018 15:30:22.308 GMT-0400,174.933,174.917,110,150
12.04.2018 15:30:23.698 GMT-0400,174.93200000000002,174.918,110,450
12.04.2018 15:30:25.345 GMT-0400,174.933,174.917,110,520
12.04.2018 15:30:27.742 GMT-0400,174.93200000000002,174.918,110,900
12.04.2018 15:30:28.339 GMT-0400,174.93400000000003,174.921,110,7499.9998
12.04.2018 15:30:28.900 GMT-0400,174.952,174.928,110,300
12.04.2018 15:30:29.406 GMT-0400,174.953,174.937,110,150
12.04.2018 15:30:29.592 GMT-0400,174.953,174.92700000000002,110,300
12.04.2018 15:30:29.735 GMT-0400,174.952,174.938,110,520
12.04.2018 15:30:30.357 GMT-0400,174.953,174.937,110,520
12.04.2018 15:30:31.291 GMT-0400,174.952,174.938,110,820
12.04.2018 15:30:32.048 GMT-0400,174.953,174.937,110,710
12.04.2018 15:30:32.692 GMT-0400,174.952,174.938,110,600
12.04.2018 15:30:33.957 GMT-0400,174.953,174.937,110,900
12.04.2018 15:30:34.642 GMT-0400,174.952,174.938,110,970
12.04.2018 15:30:35.517 GMT-0400,174.953,174.937,110,1050
12.04.2018 15:30:36.057 GMT-0400,174.952,174.938,110,1010
12.04.2018 15:30:36.610 GMT-0400,174.953,174.937,110,1050
12.04.2018 15:30:38.150 GMT-0400,174.952,174.938,110,830
12.04.2018 15:30:38.823 GMT-0400,174.953,174.937,110,1050
12.04.2018 15:30:39.878 GMT-0400,174.952,174.938,110,980
12.04.2018 15:30:40.240 GMT-0400,174.94299999999998,174.92700000000002,110,220
12.04.2018 15:30:40.434 GMT-0400,174.952,174.938,14299.9999,600
12.04.2018 15:30:40.997 GMT-0400,174.953,174.937,110,220
12.04.2018 15:30:41.433 GMT-0400,174.97,174.948,63,360
12.04.2018 15:30:41.484 GMT-0400,174.972,174.938,100,750
12.04.2018 15:30:41.635 GMT-0400,174.972,174.948,110,75
12.04.2018 15:30:42.284 GMT-0400,174.96200000000002,174.948,110,75
12.04.2018 15:30:42.879 GMT-0400,174.963,174.947,100,75
12.04.2018 15:30:43.772 GMT-0400,174.952,174.938,110,450
12.04.2018 15:30:44.535 GMT-0400,174.96200000000002,174.938,10700.0005,450
12.04.2018 15:30:45.048 GMT-0400,174.96200000000002,174.948,110,150
12.04.2018 15:30:46.154 GMT-0400,174.963,174.947,110,150
12.04.2018 15:30:46.702 GMT-0400,174.96200000000002,174.948,110,220
12.04.2018 15:30:48.197 GMT-0400,174.963,174.947,110,220
12.04.2018 15:30:51.346 GMT-0400,174.96200000000002,174.948,110,520
12.04.2018 15:30:51.958 GMT-0400,174.952,174.938,110,370
12.04.2018 15:30:53.607 GMT-0400,174.953,174.937,1,170
12.04.2018 15:30:56.161 GMT-0400,174.952,174.938,110,300
12.04.2018 15:30:56.789 GMT-0400,174.93200000000002,174.918,110,530
12.04.2018 15:30:56.907 GMT-0400,174.942,174.918,110,530
12.04.2018 15:30:56.980 GMT-0400,174.93200000000002,174.918,110,530
12.04.2018 15:30:57.031 GMT-0400,174.923,174.908,100,7499.9998
12.04.2018 15:30:57.131 GMT-0400,174.93200000000002,174.908,10999.9999,370
12.04.2018 15:30:57.484 GMT-0400,174.922,174.908,100,370
12.04.2018 15:31:00.152 GMT-0400,174.923,174.907,100,370
12.04.2018 15:31:00.713 GMT-0400,174.922,174.908,110,370
12.04.2018 15:31:01.046 GMT-0400,174.93200000000002,174.918,110,150
12.04.2018 15:31:02.059 GMT-0400,174.93200000000002,174.908,110,750
12.04.2018 15:31:02.615 GMT-0400,174.93200000000002,174.918,110,75
12.04.2018 15:31:02.820 GMT-0400,174.93200000000002,174.908,110,750
12.04.2018 15:31:03.336 GMT-0400,174.933,174.907,110,300
12.04.2018 15:31:04.077 GMT-0400,174.933,174.917,110,75
12.04.2018 15:31:04.690 GMT-0400,174.942,174.917,63,300
12.04.2018 15:31:05.298 GMT-0400,174.94299999999998,174.917,110,300
12.04.2018 15:31:05.945 GMT-0400,174.93200000000002,174.908,110,10400
12.04.2018 15:31:08.289 GMT-0400,174.922,174.908,100,300
12.04.2018 15:31:08.894 GMT-0400,174.933,174.907,110,980
12.04.2018 15:31:08.946 GMT-0400,174.922,174.908,57,370
12.04.2018 15:31:10.048 GMT-0400,174.933,174.917,100,600
12.04.2018 15:31:10.099 GMT-0400,174.942,174.918,110,520
12.04.2018 15:31:11.252 GMT-0400,174.93200000000002,174.918,110,450
12.04.2018 15:31:11.851 GMT-0400,174.933,174.917,110,750
12.04.2018 15:31:11.902 GMT-0400,174.94299999999998,174.917,110,750
12.04.2018 15:31:12.297 GMT-0400,174.94299999999998,174.92700000000002,100,520
12.04.2018 15:31:12.347 GMT-0400,174.942,174.921,110,7499.9998
12.04.2018 15:31:12.598 GMT-0400,174.94299999999998,174.92700000000002,110,75
12.04.2018 15:31:13.164 GMT-0400,174.942,174.928,100,600
12.04.2018 15:31:14.399 GMT-0400,174.94299999999998,174.92700000000002,100,600
12.04.2018 15:31:15.228 GMT-0400,174.942,174.928,100,900
12.04.2018 15:31:16.352 GMT-0400,174.94299999999998,174.92700000000002,110,520
12.04.2018 15:31:17.184 GMT-0400,174.942,174.928,110,510
12.04.2018 15:31:18.102 GMT-0400,174.94299999999998,174.92700000000002,110,360
12.04.2018 15:31:18.711 GMT-0400,174.942,174.928,110,440
12.04.2018 15:31:18.941 GMT-0400,174.933,174.918,110,7499.9998
12.04.2018 15:31:19.454 GMT-0400,174.922,174.908,110,300
12.04.2018 15:31:19.505 GMT-0400,174.912,174.888,110,10499.9999
12.04.2018 15:31:20.117 GMT-0400,174.923,174.887,10700.0005,370
12.04.2018 15:31:20.327 GMT-0400,174.91299999999998,174.887,110,370
12.04.2018 15:31:20.944 GMT-0400,174.893,174.878,110,220
12.04.2018 15:31:21.135 GMT-0400,174.903,174.888,63,370
12.04.2018 15:31:21.186 GMT-0400,174.912,174.888,110,370
12.04.2018 15:31:21.348 GMT-0400,174.90200000000002,174.888,100,450
12.04.2018 15:31:21.825 GMT-0400,174.912,174.898,110,370
12.04.2018 15:31:23.066 GMT-0400,174.91299999999998,174.89700000000002,110,370
12.04.2018 15:31:23.893 GMT-0400,174.912,174.888,110,520
12.04.2018 15:31:24.050 GMT-0400,174.912,174.898,110,150
12.04.2018 15:31:24.100 GMT-0400,174.93200000000002,174.908,10499.9999,150
12.04.2018 15:31:24.151 GMT-0400,174.93200000000002,174.898,110,520
12.04.2018 15:31:24.576 GMT-0400,174.923,174.89700000000002,110,10200.0004
12.04.2018 15:31:25.113 GMT-0400,174.922,174.898,110,150
12.04.2018 15:31:28.169 GMT-0400,174.923,174.89700000000002,110,220
12.04.2018 15:31:29.366 GMT-0400,174.91299999999998,174.89700000000002,110,220
12.04.2018 15:31:30.051 GMT-0400,174.912,174.898,110,300
12.04.2018 15:31:31.048 GMT-0400,174.91299999999998,174.89700000000002,110,300
12.04.2018 15:31:31.901 GMT-0400,174.912,174.898,100,300
12.04.2018 15:31:32.099 GMT-0400,174.89200000000002,174.868,110,34499.9991
12.04.2018 15:31:32.744 GMT-0400,174.893,174.868,110,7499.9998
12.04.2018 15:31:33.643 GMT-0400,174.893,174.86700000000002,110,18500.0002
12.04.2018 15:31:34.074 GMT-0400,174.883,174.86700000000002,110,18400.0004
12.04.2018 15:31:35.151 GMT-0400,174.882,174.868,110,18400.0004
12.04.2018 15:31:35.730 GMT-0400,174.883,174.86700000000002,110,18400.0004
12.04.2018 15:31:36.595 GMT-0400,174.882,174.868,110,18400.0004
12.04.2018 15:31:37.518 GMT-0400,174.883,174.86700000000002,110,18100.0009
12.04.2018 15:31:38.058 GMT-0400,174.882,174.868,110,18100.0009
12.04.2018 15:31:38.665 GMT-0400,174.883,174.86700000000002,110,18200.0007
12.04.2018 15:31:40.056 GMT-0400,174.882,174.868,110,18300.0006
12.04.2018 15:31:41.050 GMT-0400,174.883,174.86700000000002,110,18100.0009
12.04.2018 15:31:42.053 GMT-0400,174.882,174.868,110,18100.0009
12.04.2018 15:31:43.057 GMT-0400,174.883,174.86700000000002,110,18100.0009
12.04.2018 15:31:44.063 GMT-0400,174.882,174.868,110,18200.0007
12.04.2018 15:31:44.582 GMT-0400,174.883,174.86700000000002,110,18200.0007
12.04.2018 15:31:45.710 GMT-0400,174.882,174.868,110,18200.0007
12.04.2018 15:31:46.259 GMT-0400,174.883,174.86700000000002,110,17999.9992
12.04.2018 15:31:46.657 GMT-0400,174.863,174.847,110,440
12.04.2018 15:31:47.591 GMT-0400,174.852,174.838,110,170
12.04.2018 15:31:47.869 GMT-0400,174.863,174.847,110,75
12.04.2018 15:31:48.055 GMT-0400,174.852,174.838,110,94
12.04.2018 15:31:48.599 GMT-0400,174.853,174.83700000000002,110,240
12.04.2018 15:31:49.687 GMT-0400,174.852,174.838,110,300
12.04.2018 15:31:50.589 GMT-0400,174.853,174.83700000000002,110,150
12.04.2018 15:31:50.952 GMT-0400,174.842,174.828,110,490
12.04.2018 15:31:51.788 GMT-0400,174.843,174.827,110,410
12.04.2018 15:31:52.399 GMT-0400,174.833,174.81799999999998,110,7499.9998
12.04.2018 15:31:52.450 GMT-0400,174.842,174.81799999999998,110,300
12.04.2018 15:31:52.725 GMT-0400,174.833,174.80700000000002,110,230
12.04.2018 15:31:53.606 GMT-0400,174.83200000000002,174.81799999999998,110,75
12.04.2018 15:31:54.100 GMT-0400,174.843,174.817,110,300
12.04.2018 15:31:54.487 GMT-0400,174.83200000000002,174.793,110,9999.9998
12.04.2018 15:31:55.446 GMT-0400,174.833,174.80700000000002,110,310
12.04.2018 15:31:55.662 GMT-0400,174.822,174.808,110,230
12.04.2018 15:31:56.102 GMT-0400,174.833,174.817,110,150
12.04.2018 15:31:59.431 GMT-0400,174.822,174.808,110,7
12.04.2018 15:32:00.346 GMT-0400,174.823,174.80700000000002,110,160
12.04.2018 15:32:00.888 GMT-0400,174.83200000000002,174.81799999999998,110,220
12.04.2018 15:32:00.993 GMT-0400,174.842,174.817,63,1130
12.04.2018 15:32:01.044 GMT-0400,174.842,174.828,100,220
12.04.2018 15:32:01.599 GMT-0400,174.853,174.827,110,970
12.04.2018 15:32:01.650 GMT-0400,174.842,174.828,100,220
12.04.2018 15:32:01.702 GMT-0400,174.853,174.827,110,220
12.04.2018 15:32:01.752 GMT-0400,174.852,174.838,100,150
12.04.2018 15:32:03.161 GMT-0400,174.853,174.83700000000002,110,370
12.04.2018 15:32:04.057 GMT-0400,174.863,174.838,63,720
12.04.2018 15:32:04.295 GMT-0400,174.863,174.847,63,1050
12.04.2018 15:32:04.346 GMT-0400,174.883,174.847,110,450
12.04.2018 15:32:04.480 GMT-0400,174.872,174.84799999999998,110,220
12.04.2018 15:32:04.944 GMT-0400,174.863,174.847,100,220
12.04.2018 15:32:05.457 GMT-0400,174.86200000000002,174.84799999999998,100,75
12.04.2018 15:32:06.151 GMT-0400,174.863,174.847,100,75
12.04.2018 15:32:06.791 GMT-0400,174.86200000000002,174.84799999999998,100,300
12.04.2018 15:32:07.468 GMT-0400,174.863,174.847,110,820
12.04.2018 15:32:08.130 GMT-0400,174.882,174.857,63,750
12.04.2018 15:32:08.180 GMT-0400,174.872,174.84799999999998,4,900
12.04.2018 15:32:08.479 GMT-0400,174.883,174.857,110,300
12.04.2018 15:32:08.638 GMT-0400,174.873,174.857,63,520
12.04.2018 15:32:09.451 GMT-0400,174.873,174.858,63,380
12.04.2018 15:32:09.638 GMT-0400,174.882,174.858,110,380
12.04.2018 15:32:10.326 GMT-0400,174.873,174.857,100,450
12.04.2018 15:32:10.378 GMT-0400,174.893,174.857,110,460
12.04.2018 15:32:11.115 GMT-0400,174.90200000000002,174.868,110,450
12.04.2018 15:32:11.449 GMT-0400,174.893,174.877,100,150
12.04.2018 15:32:11.655 GMT-0400,174.89200000000002,174.868,110,75
12.04.2018 15:32:11.974 GMT-0400,174.882,174.858,110,150
12.04.2018 15:32:12.045 GMT-0400,174.89200000000002,174.858,110,450
12.04.2018 15:32:12.558 GMT-0400,174.882,174.858,110,150
12.04.2018 15:32:12.754 GMT-0400,174.873,174.847,110,750
12.04.2018 15:32:13.331 GMT-0400,174.872,174.851,110,7499.9998
12.04.2018 15:32:13.895 GMT-0400,174.872,174.84799999999998,110,450
12.04.2018 15:32:14.609 GMT-0400,174.873,174.847,110,450
12.04.2018 15:32:14.712 GMT-0400,174.883,174.847,110,820
12.04.2018 15:32:15.047 GMT-0400,174.863,174.847,110,450
12.04.2018 15:32:15.487 GMT-0400,174.882,174.858,110,75
12.04.2018 15:32:15.538 GMT-0400,174.863,174.847,110,520
12.04.2018 15:32:16.060 GMT-0400,174.86200000000002,174.84799999999998,110,560
12.04.2018 15:32:16.837 GMT-0400,174.882,174.858,10499.9999,520
12.04.2018 15:32:17.607 GMT-0400,174.883,174.857,110,76
12.04.2018 15:32:17.758 GMT-0400,174.889,174.857,63,67
12.04.2018 15:32:17.985 GMT-0400,174.882,174.858,110,67
12.04.2018 15:32:18.495 GMT-0400,174.883,174.857,110,65
12.04.2018 15:32:18.974 GMT-0400,174.873,174.857,110,220
12.04.2018 15:32:19.337 GMT-0400,174.86200000000002,174.84799999999998,110,600
12.04.2018 15:32:20.493 GMT-0400,174.863,174.847,110,640
12.04.2018 15:32:21.159 GMT-0400,174.86200000000002,174.84799999999998,110,600
12.04.2018 15:32:21.477 GMT-0400,174.853,174.83700000000002,110,300
12.04.2018 15:32:21.769 GMT-0400,174.843,174.817,10499.9999,640
12.04.2018 15:32:22.394 GMT-0400,174.842,174.81799999999998,110,560
12.04.2018 15:32:22.737 GMT-0400,174.822,174.81099999999998,100,7499.9998
12.04.2018 15:32:22.788 GMT-0400,174.83200000000002,174.808,110,370
12.04.2018 15:32:23.298 GMT-0400,174.833,174.80700000000002,110,390
12.04.2018 15:32:24.684 GMT-0400,174.83200000000002,174.808,110,470
12.04.2018 15:32:25.558 GMT-0400,174.833,174.80700000000002,100,540
12.04.2018 15:32:26.660 GMT-0400,174.822,174.798,110,850
12.04.2018 15:32:26.815 GMT-0400,174.813,174.787,110,230
12.04.2018 15:32:26.866 GMT-0400,174.803,174.77700000000002,110,370
12.04.2018 15:32:26.916 GMT-0400,174.812,174.778,10999.9999,610
12.04.2018 15:32:27.176 GMT-0400,174.803,174.77700000000002,110,310
12.04.2018 15:32:27.896 GMT-0400,174.80200000000002,174.778,110,310
12.04.2018 15:32:28.500 GMT-0400,174.803,174.77700000000002,110,310
12.04.2018 15:32:29.766 GMT-0400,174.80200000000002,174.778,110,310
12.04.2018 15:32:30.364 GMT-0400,174.803,174.77700000000002,110,310
12.04.2018 15:32:31.550 GMT-0400,174.793,174.77700000000002,110,300
12.04.2018 15:32:31.904 GMT-0400,174.783,174.76700000000002,110,220
12.04.2018 15:32:32.107 GMT-0400,174.792,174.768,110,220
12.04.2018 15:32:32.714 GMT-0400,174.782,174.768,110,300
12.04.2018 15:32:32.825 GMT-0400,174.792,174.768,10400,200
12.04.2018 15:32:33.428 GMT-0400,174.783,174.76700000000002,110,180
12.04.2018 15:32:34.053 GMT-0400,174.773,174.758,110,7499.9998
12.04.2018 15:32:34.106 GMT-0400,174.782,174.758,110,75
12.04.2018 15:32:34.411 GMT-0400,174.773,174.757,100,150
12.04.2018 15:32:34.971 GMT-0400,174.77200000000002,174.758,100,150
12.04.2018 15:32:35.424 GMT-0400,174.763,174.75,110,7499.9998
12.04.2018 15:32:36.355 GMT-0400,174.763,174.747,100,300
12.04.2018 15:32:37.996 GMT-0400,174.762,174.748,110,300
12.04.2018 15:32:38.648 GMT-0400,174.763,174.747,110,300
12.04.2018 15:32:39.292 GMT-0400,174.762,174.748,110,370
12.04.2018 15:32:40.840 GMT-0400,174.763,174.747,110,440
12.04.2018 15:32:41.813 GMT-0400,174.762,174.748,110,520
12.04.2018 15:32:42.542 GMT-0400,174.763,174.747,110,590
12.04.2018 15:32:43.707 GMT-0400,174.762,174.748,110,590
12.04.2018 15:32:44.567 GMT-0400,174.763,174.747,100,590
12.04.2018 15:32:46.872 GMT-0400,174.762,174.748,100,590
12.04.2018 15:32:48.054 GMT-0400,174.761,174.747,63,590
12.04.2018 15:32:48.254 GMT-0400,174.74200000000002,174.70700000000002,63,820
12.04.2018 15:32:48.636 GMT-0400,174.743,174.717,10099.9996,75
12.04.2018 15:32:49.490 GMT-0400,174.72299999999998,174.70700000000002,110,370
12.04.2018 15:32:49.541 GMT-0400,174.74200000000002,174.708,110,830
12.04.2018 15:32:49.851 GMT-0400,174.72299999999998,174.70700000000002,100,450
12.04.2018 15:32:50.459 GMT-0400,174.733,174.70700000000002,110,370
12.04.2018 15:32:50.509 GMT-0400,174.72299999999998,174.70700000000002,110,370
12.04.2018 15:32:51.020 GMT-0400,174.713,174.697,110,52
12.04.2018 15:32:51.550 GMT-0400,174.71200000000002,174.697,63,52
12.04.2018 15:32:51.600 GMT-0400,174.71200000000002,174.687,63,370
12.04.2018 15:32:51.676 GMT-0400,174.703,174.687,100,370
12.04.2018 15:32:52.282 GMT-0400,174.702,174.688,110,370
12.04.2018 15:32:53.486 GMT-0400,174.71200000000002,174.698,110,75
12.04.2018 15:32:53.536 GMT-0400,174.713,174.687,22,740
12.04.2018 15:32:53.586 GMT-0400,174.71200000000002,174.698,22,75
12.04.2018 15:32:53.637 GMT-0400,174.713,174.687,22,740
12.04.2018 15:32:53.769 GMT-0400,174.72299999999998,174.70700000000002,110,75
12.04.2018 15:32:53.996 GMT-0400,174.739,174.717,63,75
12.04.2018 15:32:54.914 GMT-0400,174.743,174.717,110,75
12.04.2018 15:32:55.102 GMT-0400,174.732,174.718,100,150
12.04.2018 15:32:55.604 GMT-0400,174.733,174.717,100,150
12.04.2018 15:32:56.900 GMT-0400,174.732,174.718,100,220
12.04.2018 15:32:58.197 GMT-0400,174.733,174.717,110,150
12.04.2018 15:32:58.938 GMT-0400,174.732,174.718,110,150
12.04.2018 15:33:00.853 GMT-0400,174.762,174.727,63,220
12.04.2018 15:33:00.954 GMT-0400,174.752,174.722,110,7499.9998
12.04.2018 15:33:02.749 GMT-0400,174.753,174.727,110,75
12.04.2018 15:33:03.050 GMT-0400,174.74200000000002,174.728,100,110
12.04.2018 15:33:03.694 GMT-0400,174.743,174.727,100,300
12.04.2018 15:33:03.791 GMT-0400,174.752,174.728,110,300
12.04.2018 15:33:04.254 GMT-0400,174.752,174.738,100,75
12.04.2018 15:33:04.483 GMT-0400,174.773,174.73700000000002,110,600
12.04.2018 15:33:04.533 GMT-0400,174.77200000000002,174.748,110,150
12.04.2018 15:33:05.028 GMT-0400,174.753,174.73700000000002,110,150
12.04.2018 15:33:05.644 GMT-0400,174.752,174.738,110,220
12.04.2018 15:33:06.758 GMT-0400,174.753,174.73700000000002,110,300
12.04.2018 15:33:10.055 GMT-0400,174.77200000000002,174.748,110,220
12.04.2018 15:33:10.106 GMT-0400,174.773,174.73700000000002,110,560
12.04.2018 15:33:10.246 GMT-0400,174.782,174.76500000000001,10400,220
12.04.2018 15:33:10.405 GMT-0400,174.793,174.76700000000002,110,150
12.04.2018 15:33:10.634 GMT-0400,174.782,174.768,100,150
12.04.2018 15:33:10.748 GMT-0400,174.782,174.761,100,7499.9998
12.04.2018 15:33:10.983 GMT-0400,174.793,174.76700000000002,63,970
12.04.2018 15:33:11.084 GMT-0400,174.842,174.798,110,230
12.04.2018 15:33:11.134 GMT-0400,174.843,174.80700000000002,110,220
12.04.2018 15:33:12.054 GMT-0400,174.843,174.827,100,3940.0002
12.04.2018 15:33:12.107 GMT-0400,174.853,174.827,110,4019.9999
12.04.2018 15:33:12.688 GMT-0400,174.86200000000002,174.828,110,4019.9999
12.04.2018 15:33:12.897 GMT-0400,174.863,174.838,63,150
12.04.2018 15:33:13.192 GMT-0400,174.873,174.83700000000002,110,75
12.04.2018 15:33:13.945 GMT-0400,174.853,174.83700000000002,100,150
12.04.2018 15:33:14.341 GMT-0400,174.843,174.829,110,7499.9998
12.04.2018 15:33:14.392 GMT-0400,174.853,174.827,110,4089.9999
12.04.2018 15:33:14.966 GMT-0400,174.852,174.828,110,4019.9999
12.04.2018 15:33:15.670 GMT-0400,174.853,174.827,110,4089.9999
12.04.2018 15:33:17.104 GMT-0400,174.853,174.83700000000002,110,200
12.04.2018 15:33:17.806 GMT-0400,174.852,174.838,110,130
12.04.2018 15:33:18.403 GMT-0400,174.853,174.83700000000002,110,54
12.04.2018 15:33:18.967 GMT-0400,174.872,174.84799999999998,10700.0005,1200.0001
12.04.2018 15:33:19.092 GMT-0400,174.873,174.83700000000002,110,730
12.04.2018 15:33:19.375 GMT-0400,174.873,174.847,110,150
12.04.2018 15:33:20.067 GMT-0400,174.872,174.84799999999998,110,220
12.04.2018 15:33:21.821 GMT-0400,174.873,174.847,110,370
12.04.2018 15:33:22.244 GMT-0400,174.872,174.858,110,100
12.04.2018 15:33:24.056 GMT-0400,174.873,174.857,110,250
12.04.2018 15:33:24.588 GMT-0400,174.872,174.858,110,180
12.04.2018 15:33:25.249 GMT-0400,174.86200000000002,174.84799999999998,110,300
12.04.2018 15:33:25.844 GMT-0400,174.843,174.827,110,3940.0002
12.04.2018 15:33:26.047 GMT-0400,174.852,174.828,63,4019.9999
12.04.2018 15:33:26.348 GMT-0400,174.852,174.83700000000002,63,75
12.04.2018 15:33:26.892 GMT-0400,174.86200000000002,174.838,110,150
12.04.2018 15:33:27.342 GMT-0400,174.852,174.838,110,150
12.04.2018 15:33:27.661 GMT-0400,174.852,174.828,110,15300.0001
12.04.2018 15:33:27.712 GMT-0400,174.843,174.827,110,4019.9999
12.04.2018 15:33:28.241 GMT-0400,174.842,174.828,110,3940.0002
12.04.2018 15:33:28.766 GMT-0400,174.843,174.827,110,4089.9999
12.04.2018 15:33:30.409 GMT-0400,174.842,174.828,110,4470
12.04.2018 15:33:31.062 GMT-0400,174.843,174.827,110,4470
